0 0.79
1 1.29
2 1.70
3 2.06
4 2.36
5 2.61
6 2.82
7 3.15
8 3.28
9 3.39
10 3.49
11 3.57
12 3.63
13 3.69
14 3.74
15 3.78
16 3.81
17 3.92
18 3.94
19 3.95
20 3.95
21 3.96
22 3.97
23 3.97
24 3.98
25 3.98
26 3.98
27 3.99
28 3.99
29 3.99
30 3.99
31 4.00
32 4.00
33 4.00
34 4.00
35 4.00
36 4.00
37 4.00
38 4.00
39 4.00
40 4.00
41 4.00
42 4.00
43 4.00
44 4.00
45 4.00
46 4.00
47 4.00
48 4.00
49 4.00
50 4.00
51 4.00
52 4.00
53 4.00
54 4.00
55 4.00
56 4.00
57 4.00
58 4.00
59 4.07
